dv3864497080878184321	29607.46
dv2690983772502637540	233482.36
dv1419495485316083425	3840597.76
dv7033700509814479216	33488.12
dv8734376988445026755	15190.18
dv422040384066205179	15586.10
dv6273754594467510625	45195.67
dv4333845422646956884	29606.17
dv8072108214767544072	13995.22
dv2838733860540644734	158323.09
dv5418066511541857348	31618.08
dv6141923710083597559	78366.16
dv2118565894660592298	31195.43
dv565800087987479395	44147.32
dv2126020221062214680	32741.45
dv7451618332977673569	43271.67
dv577877964566457318	16410.36
dv1507174183259259505	14790.06
dv8671955631358538411	16747.59
dv3135972410250614128	15474.45
dv5713422981166704685	14977.62
dv4626730782581204044	13773.91
dv8695301786574945184	185468.98
dv1198771279742563370	17305.74
dv7458290090042715939	17408.51
dv3722123222339753287	46945.07
dv3951819934268009490	15795.69
dv6419882377258743505	15506.34
dv8408341200085026855	15052.48
dv4208833880924383635	48597.02
dv3040187571442602488	16368.55
dv3991691286017573792	76479.95
dv1386403152730811678	16051.85
dv47598708943589335	15337.55
dv7769157991111431950	14519.09
dv5250401704331912266	46243.02
dv1294801008919387421	16809.22
dv1299462581450890763	77722.98
dv7296020858747904285	231836.28
dv5464032202971332400	16209.30
dv5188825147501005180	133229.58
dv3089041564930982618	12971.58
dv508132708347563011	14795.95
dv6548064777379331982	15920.93
dv4404851408659427084	550865.31
dv7572088751130437671	15298.91
dv6024819350370272358	111410.27
dv248805633826924833	294879.28
dv8214807314438772679	15220.96
dv794759768386488036	30772.84
dv3714929572517135532	48994.49
dv3255185253786252942	16342.64
dv6431404543106768796	291991.01
dv4221586679051703204	109280.08
dv5869508195415260349	31756.56
dv2908772441627518383	32279.02
dv1993189389357632935	1640610.66
dv424149180135853484	14325.15
dv3664365131244979262	16134.36
dv1807928089241120194	30257.69
dv1581096526079989300	189258.51
dv2148537740080956355	47766.72
dv4383259323185734988	109153.89
dv4673811867111466882	15321.13
dv1685673738854853049	16078.22
dv7422435955523561917	14349.35
dv6798846899779560329	16227.67
dv8593061074142863712	15505.00
dv7606865186508450749	29554.88
dv4954504110242012453	139113.88
dv4510557469276584045	63942.91
dv6157897675328045672	14336.91
dv6860548279698508497	165095.89
dv2895353926500707219	182544.75
dv5471140094382325001	202326.49
dv967304814067068483	1288888.72
dv2725770603785220621	30621.24
dv9079418238442499762	14931.40
dv2716203340959538363	61900.92
dv5289968203220939421	14840.59
dv6954963537371525225	46144.96
dv6769484573957213064	32230.33
dv6903367969296933308	4300536.00
dv473571453902633194	13911.92
dv7287295522220726324	16187.55
dv6159752792743909846	14825.14
dv7501641493220336848	16789.83
dv6890695035480948706	15294.54
dv6735032521373277255	14862.63
dv2076838424418255844	32533.14
dv6664587385711902468	46670.92
dv7428070840955097966	32702.31
dv5908430933826996104	13693.69
dv4093925073772730172	16211.88
dv4962425942674372170	14619.03
dv6827174397682534051	79381.41
dv2664099084580034791	16514.65
dv7259505641905846563	60918.10
dv1465974709757741015	14917.14
dv4393102350422990869	31546.17
dv5595381330093226032	14809.43
dv3906874001883727930	30073.41
dv3976484828050991202	15859.48
dv3308531291739933123	199023.07
dv3644891502843693164	32174.72
dv1945248245727154974	27990.68
dv3127080000682443372	311661.02
dv8581307369018454408	15169.66
dv1808211725503221525	30992.83
dv5739147617895328028	15125.21
dv5259139892037805783	110132.86
dv8426692075274065557	326489.35
dv7176988235955687046	108507.25
dv299785086256557869	16682.41
dv6047224728729761901	134767.26
dv4469511101871596953	14736.37
dv6197256867781441311	14956.80
dv1219415114793940286	14591.89
dv6818840967013472905	91005.60
dv8873732796521138054	15040.95
dv8214585162014896777	261708.60
dv5913056232817408408	13967.30
dv4783683097585907651	15971.11
dv7330159828859906231	31256.07
dv4208315277124211114	45814.04
dv106921408274591167	15354.64
dv9106361191545184103	14922.45
dv5025487267744821235	32048.25
dv2034849025400068804	44912.90
dv1083514211990562630	16124.78
dv6436861415246490045	139241.11
dv868211491623699666	29116.39
dv7923983387705524574	61608.49
dv3763335241672009408	30144.79
dv3235414730232542791	15372.96
dv5406461329407238580	16298.06
dv5386216630431568858	16260.04
dv8713553971062800269	7396.64
dv978124243543132835	14054.21
dv2188371319341314973	61900.57
dv600300671769814466	14905.36
dv6733262806420534196	44800.14
dv7165054416511343834	63064.16
dv4417875014455810207	46163.23
dv2721249033732995796	15563.64
dv769124784093806571	60310.38
dv1441280927347252611	14993.89
dv1647753504627366989	16263.96
dv7447435831504200303	14966.98
dv2378830236882774452	48220.68
dv4221704188057687658	46954.27
dv4394105027278430270	76055.42
dv4786204055749555946	14998.26
dv1117538351699704777	14804.15
dv3211125038795598105	16185.56
dv7134196734652617448	13665.83
dv6364392086276283457	546433.89
dv5097276927845890767	17386.86
dv5742581400551742663	14622.88
dv4722464236107331187	15395.90
dv8110733022826791357	109352.65
dv5865335003828900412	45929.21
dv2145737827428534938	106894.78
dv1488384657580973173	31476.64
dv4812361841371796012	15206.12
dv686907877002940593	29693.97
dv7612315113340714197	14794.82
dv9184615143014363872	770602.69
dv1975597876793069021	78824.81
dv3037671704631828439	30451.97
dv8159827234310810763	62844.01
dv2074558638500312226	16263.28
dv462012491050987609	16212.69
dv4413898083144191995	15315.98
dv1568350572391733448	31181.57
dv8006488231655694845	13314.26
dv4197170642905134987	15797.17
dv7866978082119389034	157763.18
dv4463549658960531412	31911.26
dv8059632590690635389	60449.58
dv5484446766551407510	16382.97
dv2687445909176879389	30452.48
dv311298866976086068	139023.13
dv6793915942683784892	94845.72
dv652286540860540409	16243.56
dv6396185459627916880	30309.00
dv9166554440239725821	16494.91
dv1871296570070780612	486832.92
dv3082842086261264825	14961.98
dv8303152199121320095	16281.76
dv1023867720769016793	15880.72
dv3797928003830704121	15398.90
dv3248718249234557499	61593.64
dv1077679474015533399	14529.02
dv884832151814096879	478943.79
dv7641936237888789932	15665.99
dv2794066713057438810	45100.81
dv6829910611132993967	17257.32
dv9157744978083241142	80151.70
dv8359557890503497401	15818.61
dv7966018156195834805	16225.03
dv4966453946609612916	15314.19
dv6321586602422826621	1881189.07
dv4545635232402303877	125964.64
dv8086349921914426332	7044.17
dv2013986459035646314	17528.53
dv4559629697584669507	62419.71
dv557088325304244235	15817.38
dv632241724604947748	15935.67
dv5994722339158881513	15841.04
dv1239260747070383935	213050.44
dv891162769145675989	14795.49
dv5743488423788507640	202718.28
dv1407778545864316727	16213.67
dv8643400341382609429	15853.34
dv827192076263942449	16356.73
dv1881202246354225586	28195.58
dv1763289634040249316	17016.61
dv1082446682374132616	14878.31
dv8803398157386236875	47310.30
dv6300185947849625827	45162.60
dv2591495708398862075	154582.27
dv7892375829800925757	14820.73
dv6867001858419380358	305192.09
dv4842139696430906623	15661.05
dv563182646206569286	62807.16
